Scenario,Parameter,ActualParameter,Replicate,RunIndex,Algorithm,ElapsedMs,TimedOut
duplicates,0.24,0.24,10,3,I,167.976108,False
duplicates,0.24,0.24,10,1,Q,140.428136,False
duplicates,0.24,0.24,10,2,Q,138.534587,False
duplicates,0.24,0.24,10,3,Q,136.932412,False
duplicates,0.24,0.24,10,1,M,131.717118,False
duplicates,0.24,0.24,10,2,M,136.649274,False
duplicates,0.24,0.24,10,3,M,160.811791,False
duplicates,0.24,0.24,10,1,H,140.041138,False
duplicates,0.24,0.24,10,2,H,134.342738,False
duplicates,0.24,0.24,10,3,H,137.2781,False
duplicates,0.24,0.24,10,1,R,159.352913,False
duplicates,0.24,0.24,10,2,R,142.338596,False
duplicates,0.24,0.24,10,3,R,147.267655,False
duplicates,0.25,0.25,1,1,I,167.445996,False
duplicates,0.25,0.25,1,2,I,186.718783,False
duplicates,0.25,0.25,1,3,I,161.191395,False
duplicates,0.25,0.25,1,1,Q,126.539682,False
duplicates,0.25,0.25,1,2,Q,150.86754,False
duplicates,0.25,0.25,1,3,Q,135.264379,False
duplicates,0.25,0.25,1,1,M,138.422284,False
duplicates,0.25,0.25,1,2,M,127.138058,False
duplicates,0.25,0.25,1,3,M,139.888024,False
duplicates,0.25,0.25,1,1,H,142.668389,False
duplicates,0.25,0.25,1,2,H,136.182612,False
duplicates,0.25,0.25,1,3,H,138.970306,False
duplicates,0.25,0.25,1,1,R,133.790414,False
duplicates,0.25,0.25,1,2,R,141.50236,False
duplicates,0.25,0.25,1,3,R,142.331545,False
duplicates,0.25,0.25,2,1,I,159.604221,False
duplicates,0.25,0.25,2,2,I,176.444177,False
duplicates,0.25,0.25,2,3,I,175.626001,False
duplicates,0.25,0.25,2,1,Q,136.805944,False
duplicates,0.25,0.25,2,2,Q,137.739494,False
duplicates,0.25,0.25,2,3,Q,138.685557,False
duplicates,0.25,0.25,2,1,M,142.021187,False
duplicates,0.25,0.25,2,2,M,159.333524,False
duplicates,0.25,0.25,2,3,M,139.366249,False
duplicates,0.25,0.25,2,1,H,137.352205,False
duplicates,0.25,0.25,2,2,H,155.749876,False
duplicates,0.25,0.25,2,3,H,138.914447,False
duplicates,0.25,0.25,2,1,R,143.78645,False
duplicates,0.25,0.25,2,2,R,144.743078,False
duplicates,0.25,0.25,2,3,R,161.450038,False
duplicates,0.25,0.25,3,1,I,183.819176,False
duplicates,0.25,0.25,3,2,I,172.097703,False
duplicates,0.25,0.25,3,3,I,171.664858,False
duplicates,0.25,0.25,3,1,Q,138.291719,False
duplicates,0.25,0.25,3,2,Q,137.256454,False
duplicates,0.25,0.25,3,3,Q,138.519109,False
duplicates,0.25,0.25,3,1,M,143.700558,False
duplicates,0.25,0.25,3,2,M,143.6556,False
duplicates,0.25,0.25,3,3,M,144.729897,False
duplicates,0.25,0.25,3,1,H,134.637644,False
duplicates,0.25,0.25,3,2,H,138.917746,False
duplicates,0.25,0.25,3,3,H,134.505546,False
duplicates,0.25,0.25,3,1,R,147.725842,False
duplicates,0.25,0.25,3,2,R,145.930568,False
duplicates,0.25,0.25,3,3,R,135.590528,False
duplicates,0.25,0.25,4,1,I,169.04363,False
duplicates,0.25,0.25,4,2,I,170.247019,False
duplicates,0.25,0.25,4,3,I,185.80352,False
duplicates,0.25,0.25,4,1,Q,140.520472,False
duplicates,0.25,0.25,4,2,Q,138.53845,False
duplicates,0.25,0.25,4,3,Q,142.610316,False
duplicates,0.25,0.25,4,1,M,144.361011,False
duplicates,0.25,0.25,4,2,M,138.630869,False
duplicates,0.25,0.25,4,3,M,140.456403,False
duplicates,0.25,0.25,4,1,H,142.722553,False
duplicates,0.25,0.25,4,2,H,144.893603,False
duplicates,0.25,0.25,4,3,H,138.822515,False
duplicates,0.25,0.25,4,1,R,147.137955,False
duplicates,0.25,0.25,4,2,R,142.265869,False
duplicates,0.25,0.25,4,3,R,143.628168,False
duplicates,0.25,0.25,5,1,I,169.119441,False
duplicates,0.25,0.25,5,2,I,169.748737,False
duplicates,0.25,0.25,5,3,I,184.809964,False
duplicates,0.25,0.25,5,1,Q,133.719882,False
duplicates,0.25,0.25,5,2,Q,139.504772,False
duplicates,0.25,0.25,5,3,Q,138.203712,False
duplicates,0.25,0.25,5,1,M,144.460799,False
duplicates,0.25,0.25,5,2,M,147.470131,False
duplicates,0.25,0.25,5,3,M,127.518866,False
duplicates,0.25,0.25,5,1,H,136.082736,False
duplicates,0.25,0.25,5,2,H,134.474499,False
duplicates,0.25,0.25,5,3,H,136.03055,False
duplicates,0.25,0.25,5,1,R,147.104579,False
duplicates,0.25,0.25,5,2,R,143.282466,False
duplicates,0.25,0.25,5,3,R,147.605984,False
duplicates,0.25,0.25,6,1,I,180.793024,False
duplicates,0.25,0.25,6,2,I,171.135144,False
duplicates,0.25,0.25,6,3,I,166.737563,False
duplicates,0.25,0.25,6,1,Q,156.453384,False
duplicates,0.25,0.25,6,2,Q,139.075105,False
duplicates,0.25,0.25,6,3,Q,140.250897,False
duplicates,0.25,0.25,6,1,M,140.225356,False
duplicates,0.25,0.25,6,2,M,153.562069,False
duplicates,0.25,0.25,6,3,M,137.474155,False
duplicates,0.25,0.25,6,1,H,137.14966,False
duplicates,0.25,0.25,6,2,H,142.104705,False
duplicates,0.25,0.25,6,3,H,139.635886,False
duplicates,0.25,0.25,6,1,R,144.222562,False
duplicates,0.25,0.25,6,2,R,144.873602,False
duplicates,0.25,0.25,6,3,R,146.64436,False
duplicates,0.25,0.25,7,1,I,167.575556,False
duplicates,0.25,0.25,7,2,I,171.401742,False
duplicates,0.25,0.25,7,3,I,168.40482,False
duplicates,0.25,0.25,7,1,Q,132.508206,False
duplicates,0.25,0.25,7,2,Q,136.285128,False
duplicates,0.25,0.25,7,3,Q,141.542566,False
duplicates,0.25,0.25,7,1,M,149.783785,False
duplicates,0.25,0.25,7,2,M,123.748099,False
duplicates,0.25,0.25,7,3,M,149.36906,False
duplicates,0.25,0.25,7,1,H,167.402173,False
duplicates,0.25,0.25,7,2,H,139.375303,False
duplicates,0.25,0.25,7,3,H,142.098933,False
duplicates,0.25,0.25,7,1,R,148.375061,False
duplicates,0.25,0.25,7,2,R,145.570947,False
duplicates,0.25,0.25,7,3,R,148.207912,False
duplicates,0.25,0.25,8,1,I,169.408643,False
duplicates,0.25,0.25,8,2,I,170.840413,False
duplicates,0.25,0.25,8,3,I,169.795192,False
duplicates,0.25,0.25,8,1,Q,137.826069,False
duplicates,0.25,0.25,8,2,Q,139.459829,False
duplicates,0.25,0.25,8,3,Q,136.133921,False
duplicates,0.25,0.25,8,1,M,141.816692,False
duplicates,0.25,0.25,8,2,M,140.850733,False
duplicates,0.25,0.25,8,3,M,138.478593,False
duplicates,0.25,0.25,8,1,H,136.48787,False
duplicates,0.25,0.25,8,2,H,139.72191,False
duplicates,0.25,0.25,8,3,H,135.438034,False
duplicates,0.25,0.25,8,1,R,147.370779,False
duplicates,0.25,0.25,8,2,R,147.582375,False
duplicates,0.25,0.25,8,3,R,144.480392,False
duplicates,0.26,0.26,1,1,I,170.226094,False
duplicates,0.26,0.26,1,2,I,174.057575,False
duplicates,0.26,0.26,1,3,I,175.178468,False
duplicates,0.26,0.26,1,1,Q,137.967123,False
duplicates,0.26,0.26,1,2,Q,137.822342,False
duplicates,0.26,0.26,1,3,Q,135.561339,False
duplicates,0.26,0.26,1,1,M,136.650415,False
duplicates,0.26,0.26,1,2,M,136.433935,False
duplicates,0.26,0.26,1,3,M,157.780773,False
duplicates,0.26,0.26,1,1,H,157.393369,False
duplicates,0.26,0.26,1,2,H,142.131872,False
duplicates,0.26,0.26,1,3,H,145.610062,False
duplicates,0.26,0.26,1,1,R,158.722797,False
duplicates,0.26,0.26,1,2,R,152.239942,False
duplicates,0.26,0.26,1,3,R,135.635794,False
duplicates,0.26,0.26,2,1,I,173.825207,False
duplicates,0.26,0.26,2,2,I,158.349788,False
duplicates,0.26,0.26,2,3,I,187.671094,False
duplicates,0.26,0.26,2,1,Q,140.223038,False
duplicates,0.26,0.26,2,2,Q,127.220303,False
duplicates,0.26,0.26,2,3,Q,142.287191,False
duplicates,0.26,0.26,2,1,M,141.474788,False
duplicates,0.26,0.26,2,2,M,146.243157,False
duplicates,0.26,0.26,2,3,M,142.821983,False
duplicates,0.26,0.26,2,1,H,137.527931,False
duplicates,0.26,0.26,2,2,H,139.320786,False
duplicates,0.26,0.26,2,3,H,141.338616,False
duplicates,0.26,0.26,2,1,R,144.674108,False
duplicates,0.26,0.26,2,2,R,145.291009,False
duplicates,0.26,0.26,2,3,R,145.481187,False
duplicates,0.26,0.26,3,1,I,169.727016,False
duplicates,0.26,0.26,3,2,I,173.074781,False
duplicates,0.26,0.26,3,3,I,165.568355,False
duplicates,0.26,0.26,3,1,Q,137.724006,False
duplicates,0.26,0.26,3,2,Q,137.163148,False
duplicates,0.26,0.26,3,3,Q,133.039607,False
duplicates,0.26,0.26,3,1,M,138.800678,False
duplicates,0.26,0.26,3,2,M,140.098033,False
duplicates,0.26,0.26,3,3,M,141.218607,False
duplicates,0.26,0.26,3,1,H,138.784422,False
duplicates,0.26,0.26,3,2,H,144.201348,False
duplicates,0.26,0.26,3,3,H,137.507087,False
duplicates,0.26,0.26,3,1,R,142.869737,False
duplicates,0.26,0.26,3,2,R,154.827201,False
duplicates,0.26,0.26,3,3,R,153.368508,False
duplicates,0.26,0.26,4,1,I,174.094005,False
duplicates,0.26,0.26,4,2,I,171.173918,False
duplicates,0.26,0.26,4,3,I,172.373452,False
duplicates,0.26,0.26,4,1,Q,136.203712,False
duplicates,0.26,0.26,4,2,Q,136.620864,False
duplicates,0.26,0.26,4,3,Q,140.263532,False
duplicates,0.26,0.26,4,1,M,125.550962,False
duplicates,0.26,0.26,4,2,M,124.777863,False
duplicates,0.26,0.26,4,3,M,135.150393,False
duplicates,0.26,0.26,4,1,H,138.517693,False
duplicates,0.26,0.26,4,2,H,138.496439,False
duplicates,0.26,0.26,4,3,H,137.724064,False
duplicates,0.26,0.26,4,1,R,149.617523,False
duplicates,0.26,0.26,4,2,R,144.638893,False
duplicates,0.26,0.26,4,3,R,142.547551,False
duplicates,0.26,0.26,5,1,I,169.011926,False
duplicates,0.26,0.26,5,2,I,174.519294,False
duplicates,0.26,0.26,5,3,I,166.088162,False
duplicates,0.26,0.26,5,1,Q,142.774991,False
duplicates,0.26,0.26,5,2,Q,123.001985,False
duplicates,0.26,0.26,5,3,Q,135.391497,False
duplicates,0.26,0.26,5,1,M,140.456657,False
duplicates,0.26,0.26,5,2,M,138.315434,False
duplicates,0.26,0.26,5,3,M,128.465494,False
duplicates,0.26,0.26,5,1,H,130.712223,False
duplicates,0.26,0.26,5,2,H,136.081563,False
duplicates,0.26,0.26,5,3,H,159.654865,False
duplicates,0.26,0.26,5,1,R,165.943101,False
duplicates,0.26,0.26,5,2,R,147.517292,False
duplicates,0.26,0.26,5,3,R,164.485498,False
duplicates,0.26,0.26,6,1,I,172.017782,False
duplicates,0.26,0.26,6,2,I,179.868262,False
duplicates,0.26,0.26,6,3,I,176.495695,False
duplicates,0.26,0.26,6,1,Q,140.579932,False
duplicates,0.26,0.26,6,2,Q,137.069364,False
duplicates,0.26,0.26,6,3,Q,131.950683,False
duplicates,0.26,0.26,6,1,M,146.386697,False
duplicates,0.26,0.26,6,2,M,131.317222,False
duplicates,0.26,0.26,6,3,M,141.139202,False
duplicates,0.26,0.26,6,1,H,139.623508,False
duplicates,0.26,0.26,6,2,H,140.012798,False
duplicates,0.26,0.26,6,3,H,158.989234,False
duplicates,0.26,0.26,6,1,R,176.823446,False
duplicates,0.26,0.26,6,2,R,138.053195,False
duplicates,0.26,0.26,6,3,R,140.233893,False
duplicates,0.26,0.26,7,1,I,174.959525,False
duplicates,0.26,0.26,7,2,I,187.774179,False
duplicates,0.26,0.26,7,3,I,167.95664,False
duplicates,0.26,0.26,7,1,Q,138.161094,False
duplicates,0.26,0.26,7,2,Q,137.372142,False
duplicates,0.26,0.26,7,3,Q,136.504109,False
duplicates,0.26,0.26,7,1,M,151.811934,False
duplicates,0.26,0.26,7,2,M,137.534579,False
duplicates,0.26,0.26,7,3,M,142.566829,False
duplicates,0.26,0.26,7,1,H,126.064167,False
duplicates,0.26,0.26,7,2,H,141.642428,False
duplicates,0.26,0.26,7,3,H,140.973711,False
duplicates,0.26,0.26,7,1,R,143.639456,False
duplicates,0.26,0.26,7,2,R,147.09191,False
duplicates,0.26,0.26,7,3,R,148.422842,False
duplicates,0.26,0.26,8,1,I,162.344321,False
duplicates,0.26,0.26,8,2,I,169.53571,False
duplicates,0.26,0.26,8,3,I,167.034155,False
duplicates,0.26,0.26,8,1,Q,135.784251,False
duplicates,0.26,0.26,8,2,Q,138.112292,False
duplicates,0.26,0.26,8,3,Q,140.288855,False
duplicates,0.26,0.26,8,1,M,135.876036,False
duplicates,0.26,0.26,8,2,M,141.726782,False
duplicates,0.26,0.26,8,3,M,143.32341,False
duplicates,0.26,0.26,8,1,H,144.277414,False
duplicates,0.26,0.26,8,2,H,157.388231,False
duplicates,0.26,0.26,8,3,H,143.386577,False
duplicates,0.26,0.26,8,1,R,147.541,False
duplicates,0.26,0.26,8,2,R,148.27456,False
duplicates,0.26,0.26,8,3,R,146.570981,False
duplicates,0.27,0.27,1,1,I,192.358816,False
duplicates,0.27,0.27,1,2,I,177.603369,False
duplicates,0.27,0.27,1,3,I,173.713606,False
duplicates,0.27,0.27,1,1,Q,142.963541,False
duplicates,0.27,0.27,1,2,Q,138.372664,False
duplicates,0.27,0.27,1,3,Q,156.047596,False
duplicates,0.27,0.27,1,1,M,133.518065,False
duplicates,0.27,0.27,1,2,M,140.85825,False
duplicates,0.27,0.27,1,3,M,155.274209,False
duplicates,0.27,0.27,1,1,H,151.084868,False
duplicates,0.27,0.27,1,2,H,141.942634,False
duplicates,0.27,0.27,1,3,H,156.150737,False
duplicates,0.27,0.27,1,1,R,149.016483,False
duplicates,0.27,0.27,1,2,R,161.665724,False
duplicates,0.27,0.27,1,3,R,144.13047,False
duplicates,0.27,0.27,2,1,I,209.64199,False
duplicates,0.27,0.27,2,2,I,188.475998,False
duplicates,0.27,0.27,2,3,I,182.202703,False
duplicates,0.27,0.27,2,1,Q,153.917955,False
duplicates,0.27,0.27,2,2,Q,158.076617,False
duplicates,0.27,0.27,2,3,Q,159.030676,False
duplicates,0.27,0.27,2,1,M,141.899194,False
duplicates,0.27,0.27,2,2,M,163.037644,False
duplicates,0.27,0.27,2,3,M,162.920932,False
duplicates,0.27,0.27,2,1,H,160.743885,False
duplicates,0.27,0.27,2,2,H,146.655441,False
duplicates,0.27,0.27,2,3,H,138.747249,False
duplicates,0.27,0.27,2,1,R,138.398251,False
duplicates,0.27,0.27,2,2,R,143.624898,False
duplicates,0.27,0.27,2,3,R,144.878994,False
duplicates,0.27,0.27,3,1,I,177.906692,False
duplicates,0.27,0.27,3,2,I,211.773966,False
duplicates,0.27,0.27,3,3,I,169.390378,False
duplicates,0.27,0.27,3,1,Q,137.739087,False
duplicates,0.27,0.27,3,2,Q,142.450975,False
duplicates,0.27,0.27,3,3,Q,141.338779,False
duplicates,0.27,0.27,3,1,M,141.538301,False
duplicates,0.27,0.27,3,2,M,141.434021,False
duplicates,0.27,0.27,3,3,M,136.222518,False
duplicates,0.27,0.27,3,1,H,136.720998,False
duplicates,0.27,0.27,3,2,H,142.611761,False
duplicates,0.27,0.27,3,3,H,139.762018,False
duplicates,0.27,0.27,3,1,R,147.276027,False
duplicates,0.27,0.27,3,2,R,134.431509,False
duplicates,0.27,0.27,3,3,R,148.517662,False
duplicates,0.27,0.27,4,1,I,169.951628,False
duplicates,0.27,0.27,4,2,I,169.096675,False
duplicates,0.27,0.27,4,3,I,166.536558,False
duplicates,0.27,0.27,4,1,Q,145.883158,False
duplicates,0.27,0.27,4,2,Q,155.593594,False
duplicates,0.27,0.27,4,3,Q,141.233681,False
duplicates,0.27,0.27,4,1,M,141.460557,False
duplicates,0.27,0.27,4,2,M,145.00797,False
duplicates,0.27,0.27,4,3,M,143.656202,False
duplicates,0.27,0.27,4,1,H,138.27087,False
duplicates,0.27,0.27,4,2,H,139.120863,False
duplicates,0.27,0.27,4,3,H,166.517342,False
duplicates,0.27,0.27,4,1,R,173.267797,False
duplicates,0.27,0.27,4,2,R,147.596452,False
duplicates,0.27,0.27,4,3,R,147.262415,False
duplicates,0.27,0.27,5,1,I,161.569878,False
duplicates,0.27,0.27,5,2,I,171.897702,False
duplicates,0.27,0.27,5,3,I,172.428746,False
duplicates,0.27,0.27,5,1,Q,142.499988,False
duplicates,0.27,0.27,5,2,Q,157.601336,False
duplicates,0.27,0.27,5,3,Q,135.035908,False
duplicates,0.27,0.27,5,1,M,141.997803,False
duplicates,0.27,0.27,5,2,M,141.274328,False
duplicates,0.27,0.27,5,3,M,136.0289,False
duplicates,0.27,0.27,5,1,H,142.58712,False
duplicates,0.27,0.27,5,2,H,137.70711,False
duplicates,0.27,0.27,5,3,H,136.083381,False
duplicates,0.27,0.27,5,1,R,152.662996,False
duplicates,0.27,0.27,5,2,R,148.914633,False
duplicates,0.27,0.27,5,3,R,144.74088,False
duplicates,0.27,0.27,6,1,I,185.554205,False
duplicates,0.27,0.27,6,2,I,173.307396,False
duplicates,0.27,0.27,6,3,I,177.032111,False
duplicates,0.27,0.27,6,1,Q,140.448149,False
duplicates,0.27,0.27,6,2,Q,143.332005,False
duplicates,0.27,0.27,6,3,Q,136.071798,False
duplicates,0.27,0.27,6,1,M,142.761645,False
duplicates,0.27,0.27,6,2,M,143.458234,False
duplicates,0.27,0.27,6,3,M,157.099274,False
duplicates,0.27,0.27,6,1,H,152.727198,False
duplicates,0.27,0.27,6,2,H,138.060058,False
duplicates,0.27,0.27,6,3,H,135.396869,False
duplicates,0.27,0.27,6,1,R,146.73952,False
duplicates,0.27,0.27,6,2,R,137.467783,False
duplicates,0.27,0.27,6,3,R,149.44086,False
duplicates,0.27,0.27,7,1,I,171.823491,False
duplicates,0.27,0.27,7,2,I,170.642716,False
duplicates,0.27,0.27,7,3,I,175.231247,False
duplicates,0.27,0.27,7,1,Q,140.795995,False
duplicates,0.27,0.27,7,2,Q,136.053459,False
duplicates,0.27,0.27,7,3,Q,136.732951,False
duplicates,0.27,0.27,7,1,M,156.816941,False
duplicates,0.27,0.27,7,2,M,141.149438,False
duplicates,0.27,0.27,7,3,M,139.97448,False
duplicates,0.27,0.27,7,1,H,188.693113,False
duplicates,0.27,0.27,7,2,H,152.627885,False
duplicates,0.27,0.27,7,3,H,147.904953,False
duplicates,0.27,0.27,7,1,R,146.000613,False
duplicates,0.27,0.27,7,2,R,156.870321,False
duplicates,0.27,0.27,7,3,R,172.1296,False
duplicates,0.27,0.27,8,1,I,180.593109,False
duplicates,0.27,0.27,8,2,I,176.32356,False
duplicates,0.27,0.27,8,3,I,173.633687,False
duplicates,0.27,0.27,8,1,Q,160.432285,False
duplicates,0.27,0.27,8,2,Q,154.48375,False
duplicates,0.27,0.27,8,3,Q,153.448996,False
duplicates,0.27,0.27,8,1,M,141.740763,False
duplicates,0.27,0.27,8,2,M,162.825493,False
duplicates,0.27,0.27,8,3,M,154.181567,False
duplicates,0.27,0.27,8,1,H,159.565744,False
duplicates,0.27,0.27,8,2,H,134.425323,False
duplicates,0.27,0.27,8,3,H,158.322506,False
duplicates,0.27,0.27,8,1,R,160.30072,False
duplicates,0.27,0.27,8,2,R,161.745599,False
duplicates,0.27,0.27,8,3,R,164.315788,False
duplicates,0.28,0.28,1,1,I,175.284295,False
duplicates,0.28,0.28,1,2,I,186.707374,False
duplicates,0.28,0.28,1,3,I,254.553825,False
duplicates,0.28,0.28,1,1,Q,337.115552,False
duplicates,0.28,0.28,1,2,Q,142.808002,False
duplicates,0.28,0.28,1,3,Q,135.32427,False
duplicates,0.28,0.28,1,1,M,133.704681,False
duplicates,0.28,0.28,1,2,M,151.93664,False
duplicates,0.28,0.28,1,3,M,186.665652,False
duplicates,0.28,0.28,1,1,H,148.531445,False
duplicates,0.28,0.28,1,2,H,151.700879,False
duplicates,0.28,0.28,1,3,H,158.71992,False
duplicates,0.28,0.28,1,1,R,143.477928,False
duplicates,0.28,0.28,1,2,R,151.357344,False
duplicates,0.28,0.28,1,3,R,159.830303,False
duplicates,0.28,0.28,2,1,I,172.826068,False
duplicates,0.28,0.28,2,2,I,172.315397,False
duplicates,0.28,0.28,2,3,I,168.758712,False
duplicates,0.28,0.28,2,1,Q,138.49718,False
duplicates,0.28,0.28,2,2,Q,137.280888,False
duplicates,0.28,0.28,2,3,Q,139.095441,False
duplicates,0.28,0.28,2,1,M,142.186825,False
duplicates,0.28,0.28,2,2,M,140.07103,False
duplicates,0.28,0.28,2,3,M,138.802896,False
duplicates,0.28,0.28,2,1,H,146.649742,False
duplicates,0.28,0.28,2,2,H,136.189484,False
duplicates,0.28,0.28,2,3,H,141.731646,False
duplicates,0.28,0.28,2,1,R,170.700929,False
duplicates,0.28,0.28,2,2,R,149.510604,False
duplicates,0.28,0.28,2,3,R,173.030483,False
duplicates,0.28,0.28,3,1,I,175.902599,False
duplicates,0.28,0.28,3,2,I,173.373464,False
duplicates,0.28,0.28,3,3,I,168.699693,False
duplicates,0.28,0.28,3,1,Q,139.457024,False
duplicates,0.28,0.28,3,2,Q,141.399112,False
duplicates,0.28,0.28,3,3,Q,134.058688,False
duplicates,0.28,0.28,3,1,M,138.154654,False
duplicates,0.28,0.28,3,2,M,142.075075,False
duplicates,0.28,0.28,3,3,M,141.880414,False
duplicates,0.28,0.28,3,1,H,142.88759,False
duplicates,0.28,0.28,3,2,H,144.379213,False
duplicates,0.28,0.28,3,3,H,141.183919,False
duplicates,0.28,0.28,3,1,R,144.964035,False
duplicates,0.28,0.28,3,2,R,143.872557,False
duplicates,0.28,0.28,3,3,R,135.854869,False
duplicates,0.28,0.28,4,1,I,186.982081,False
duplicates,0.28,0.28,4,2,I,191.443876,False
duplicates,0.28,0.28,4,3,I,168.600562,False
duplicates,0.28,0.28,4,1,Q,140.856558,False
duplicates,0.28,0.28,4,2,Q,139.840053,False
duplicates,0.28,0.28,4,3,Q,136.075569,False
duplicates,0.28,0.28,4,1,M,144.730872,False
duplicates,0.28,0.28,4,2,M,146.916872,False
duplicates,0.28,0.28,4,3,M,142.697616,False
duplicates,0.28,0.28,4,1,H,158.542222,False
duplicates,0.28,0.28,4,2,H,155.91969,False
duplicates,0.28,0.28,4,3,H,129.822651,False
duplicates,0.28,0.28,4,1,R,142.33945,False
duplicates,0.28,0.28,4,2,R,144.335863,False
duplicates,0.28,0.28,4,3,R,143.936743,False
duplicates,0.28,0.28,5,1,I,187.646592,False
duplicates,0.28,0.28,5,2,I,174.523513,False
duplicates,0.28,0.28,5,3,I,206.950528,False
duplicates,0.28,0.28,5,1,Q,145.356575,False
duplicates,0.28,0.28,5,2,Q,146.582775,False
duplicates,0.28,0.28,5,3,Q,140.186347,False
duplicates,0.28,0.28,5,1,M,140.698469,False
duplicates,0.28,0.28,5,2,M,133.541849,False
duplicates,0.28,0.28,5,3,M,144.885579,False
duplicates,0.28,0.28,5,1,H,138.079243,False
duplicates,0.28,0.28,5,2,H,157.285569,False
duplicates,0.28,0.28,5,3,H,137.436112,False
duplicates,0.28,0.28,5,1,R,137.734341,False
duplicates,0.28,0.28,5,2,R,148.256955,False
duplicates,0.28,0.28,5,3,R,173.51088,False
duplicates,0.28,0.28,6,1,I,166.631607,False
duplicates,0.28,0.28,6,2,I,160.005029,False
duplicates,0.28,0.28,6,3,I,170.944323,False
duplicates,0.28,0.28,6,1,Q,138.86519,False
duplicates,0.28,0.28,6,2,Q,139.872008,False
duplicates,0.28,0.28,6,3,Q,137.891385,False
duplicates,0.28,0.28,6,1,M,147.297162,False
duplicates,0.28,0.28,6,2,M,137.738807,False
duplicates,0.28,0.28,6,3,M,138.236274,False
duplicates,0.28,0.28,6,1,H,137.726848,False
duplicates,0.28,0.28,6,2,H,141.911273,False
duplicates,0.28,0.28,6,3,H,138.649238,False
duplicates,0.28,0.28,6,1,R,146.155082,False
duplicates,0.28,0.28,6,2,R,147.125605,False
duplicates,0.28,0.28,6,3,R,147.151948,False
duplicates,0.28,0.28,7,1,I,172.956075,False
duplicates,0.28,0.28,7,2,I,171.933649,False
duplicates,0.28,0.28,7,3,I,187.374332,False
duplicates,0.28,0.28,7,1,Q,140.551145,False
duplicates,0.28,0.28,7,2,Q,136.948548,False
duplicates,0.28,0.28,7,3,Q,141.087844,False
duplicates,0.28,0.28,7,1,M,139.245463,False
duplicates,0.28,0.28,7,2,M,141.254393,False
